Moneda,Fecha,prices
staked-ether,2020-12-21,617.16
staked-ether,2020-12-22,617.16
staked-ether,2020-12-23,596.77
staked-ether,2020-12-24,611.5
staked-ether,2020-12-25,624.8
staked-ether,2020-12-26,629.07
staked-ether,2020-12-27,678.1
staked-ether,2020-12-28,730.42
staked-ether,2020-12-29,722.77
staked-ether,2020-12-30,722.28
staked-ether,2020-12-31,733.32
staked-ether,2021-01-01,723.53
staked-ether,2021-01-02,772.06
staked-ether,2021-01-03,977.57
staked-ether,2021-01-04,966.9
staked-ether,2021-01-05,1113.9
staked-ether,2021-01-06,1173.33
staked-ether,2021-01-07,1223.45
staked-ether,2021-01-08,1224.78
staked-ether,2021-01-09,1247.31
staked-ether,2021-01-10,1279.36
staked-ether,2021-01-11,1087.21
staked-ether,2021-01-12,1051.11
staked-ether,2021-01-13,1137.36
staked-ether,2021-01-14,1215.03
staked-ether,2021-01-15,1160.64
staked-ether,2021-01-16,1219.38
staked-ether,2021-01-17,1193.83
staked-ether,2021-01-18,1246.25
staked-ether,2021-01-19,1374.72
staked-ether,2021-01-20,1328.39
staked-ether,2021-01-21,1110.66
staked-ether,2021-01-22,1207.53
staked-ether,2021-01-23,1241.67
staked-ether,2021-01-24,1332.32
staked-ether,2021-01-25,1323.3
staked-ether,2021-01-26,1360.21
staked-ether,2021-01-27,1243.6
staked-ether,2021-01-28,1368.34
staked-ether,2021-01-29,1304.47
staked-ether,2021-01-30,1273.12
staked-ether,2021-01-31,1329.01
staked-ether,2021-02-01,1346.73
staked-ether,2021-02-02,1545.67
staked-ether,2021-02-03,1624.43
staked-ether,2021-02-04,1594.55
staked-ether,2021-02-05,1731.48
staked-ether,2021-02-06,1682.13
staked-ether,2021-02-07,1613.66
staked-ether,2021-02-08,1743.12
staked-ether,2021-02-09,1737.41
staked-ether,2021-02-10,1678.91
staked-ether,2021-02-11,1798.09
staked-ether,2021-02-12,1808.99
staked-ether,2021-02-13,1802.51
staked-ether,2021-02-14,1803.13
staked-ether,2021-02-15,1791.37
staked-ether,2021-02-16,1767.65
staked-ether,2021-02-17,1817.08
staked-ether,2021-02-18,1875.9
staked-ether,2021-02-19,1914.17
staked-ether,2021-02-20,1894.53
staked-ether,2021-02-21,1879.96
staked-ether,2021-02-22,1732.04
staked-ether,2021-02-23,1549.7
staked-ether,2021-02-24,1613.95
staked-ether,2021-02-25,1485.54
staked-ether,2021-02-26,1445.75
staked-ether,2021-02-27,1461.06
staked-ether,2021-02-28,1409.65
staked-ether,2021-03-01,1551.56
staked-ether,2021-03-02,1483.36
staked-ether,2021-03-03,1502.86
staked-ether,2021-03-04,1511.78
staked-ether,2021-03-05,1519.58
staked-ether,2021-03-06,1593.87
staked-ether,2021-03-07,1627.94
staked-ether,2021-03-08,1728.06
staked-ether,2021-03-09,1781.79
staked-ether,2021-03-10,1778.53
staked-ether,2021-03-11,1781.88
staked-ether,2021-03-12,1740.26
staked-ether,2021-03-13,1891.08
staked-ether,2021-03-14,1813.45
staked-ether,2021-03-15,1744.36
staked-ether,2021-03-16,1759.37
staked-ether,2021-03-17,1731.46
staked-ether,2021-03-18,1699.73
staked-ether,2021-03-19,1772.26
staked-ether,2021-03-20,1732.19
staked-ether,2021-03-21,1699.82
staked-ether,2021-03-22,1588.62
staked-ether,2021-03-23,1579.59
staked-ether,2021-03-24,1493.24
staked-ether,2021-03-25,1498.37
staked-ether,2021-03-26,1593.87
staked-ether,2021-03-27,1624.82
staked-ether,2021-03-28,1601.61
staked-ether,2021-03-29,1716.89
staked-ether,2021-03-30,1742.02
staked-ether,2021-03-31,1957.06
staked-ether,2021-04-01,1996.12
staked-ether,2021-04-02,2091.73
staked-ether,2021-04-03,2054.66
staked-ether,2021-04-04,2098.66
staked-ether,2021-04-05,2125.73
staked-ether,2021-04-06,2148.34
staked-ether,2021-04-07,2026.0
staked-ether,2021-04-08,2078.7
staked-ether,2021-04-09,2046.59
staked-ether,2021-04-10,2106.35
staked-ether,2021-04-11,2117.57
staked-ether,2021-04-12,2120.93
staked-ether,2021-04-13,2255.33
staked-ether,2021-04-14,2344.59
staked-ether,2021-04-15,2444.62
staked-ether,2021-04-16,2347.07
staked-ether,2021-04-17,2277.26
staked-ether,2021-04-18,2171.65
staked-ether,2021-04-19,2158.47
staked-ether,2021-04-20,2215.38
staked-ether,2021-04-21,2294.7
staked-ether,2021-04-22,2335.21
staked-ether,2021-04-23,2253.9
staked-ether,2021-04-24,2188.41
staked-ether,2021-04-25,2277.55
staked-ether,2021-04-26,2436.78
staked-ether,2021-04-27,2678.87
staked-ether,2021-04-28,2774.58
staked-ether,2021-04-29,2774.35
staked-ether,2021-04-30,2689.41
staked-ether,2021-05-01,2867.0
staked-ether,2021-05-02,2872.24
staked-ether,2021-05-03,3322.16
staked-ether,2021-05-04,3253.48
staked-ether,2021-05-05,3507.57
staked-ether,2021-05-06,3481.54
staked-ether,2021-05-07,3466.45
staked-ether,2021-05-08,3893.7
staked-ether,2021-05-09,3908.03
staked-ether,2021-05-10,3998.44
staked-ether,2021-05-11,4087.76
staked-ether,2021-05-12,3936.14
staked-ether,2021-05-13,3687.78
staked-ether,2021-05-14,4066.37
staked-ether,2021-05-15,3793.93
staked-ether,2021-05-16,3578.83
staked-ether,2021-05-17,3280.46
staked-ether,2021-05-18,3327.28
staked-ether,2021-05-19,2469.58
staked-ether,2021-05-20,2738.76
staked-ether,2021-05-21,2393.13
staked-ether,2021-05-22,2291.95
staked-ether,2021-05-23,2107.11
staked-ether,2021-05-24,2605.98
staked-ether,2021-05-25,2692.77
staked-ether,2021-05-26,2864.94
staked-ether,2021-05-27,2737.56
staked-ether,2021-05-28,2416.37
staked-ether,2021-05-29,2284.52
staked-ether,2021-05-30,2380.72
staked-ether,2021-05-31,2686.59
staked-ether,2021-06-01,2629.82
staked-ether,2021-06-02,2709.83
staked-ether,2021-06-03,2871.04
staked-ether,2021-06-04,2686.43
staked-ether,2021-06-05,2589.52
staked-ether,2021-06-06,2703.38
staked-ether,2021-06-07,2589.64
staked-ether,2021-06-08,2525.33
staked-ether,2021-06-09,2619.87
staked-ether,2021-06-10,2487.41
staked-ether,2021-06-11,2350.35
staked-ether,2021-06-12,2381.83
staked-ether,2021-06-13,2501.98
staked-ether,2021-06-14,2586.28
staked-ether,2021-06-15,2555.23
staked-ether,2021-06-16,2356.48
staked-ether,2021-06-17,2377.53
staked-ether,2021-06-18,2225.12
staked-ether,2021-06-19,2182.43
staked-ether,2021-06-20,2256.93
staked-ether,2021-06-21,1892.36
staked-ether,2021-06-22,1867.56
staked-ether,2021-06-23,1960.2
staked-ether,2021-06-24,1988.5
staked-ether,2021-06-25,1825.63
staked-ether,2021-06-26,1795.13
staked-ether,2021-06-27,1959.42
staked-ether,2021-06-28,2085.98
staked-ether,2021-06-29,2182.32
staked-ether,2021-06-30,2262.23
staked-ether,2021-07-01,2123.95
staked-ether,2021-07-02,2152.71
staked-ether,2021-07-03,2212.56
staked-ether,2021-07-04,2342.32
staked-ether,2021-07-05,2234.22
staked-ether,2021-07-06,2330.47
staked-ether,2021-07-07,2331.25
staked-ether,2021-07-08,2121.65
staked-ether,2021-07-09,2158.55
staked-ether,2021-07-10,2124.47
staked-ether,2021-07-11,2139.89
staked-ether,2021-07-12,2039.87
staked-ether,2021-07-13,1942.8
staked-ether,2021-07-14,1994.71
staked-ether,2021-07-15,1918.74
staked-ether,2021-07-16,1861.95
staked-ether,2021-07-17,1896.57
staked-ether,2021-07-18,1901.12
staked-ether,2021-07-19,1820.19
staked-ether,2021-07-20,1792.99
staked-ether,2021-07-21,1986.89
staked-ether,2021-07-22,2018.96
staked-ether,2021-07-23,2102.08
staked-ether,2021-07-24,2175.77
staked-ether,2021-07-25,2183.64
staked-ether,2021-07-26,2215.07
staked-ether,2021-07-27,2282.12
staked-ether,2021-07-28,2297.05
staked-ether,2021-07-29,2374.42
staked-ether,2021-07-30,2442.89
staked-ether,2021-07-31,2540.9
staked-ether,2021-08-01,2563.22
staked-ether,2021-08-02,2623.1
staked-ether,2021-08-03,2503.63
staked-ether,2021-08-04,2725.63
staked-ether,2021-08-05,2821.19
staked-ether,2021-08-06,2877.77
staked-ether,2021-08-07,3122.34
staked-ether,2021-08-08,3025.74
staked-ether,2021-08-09,3135.77
staked-ether,2021-08-10,3130.68
staked-ether,2021-08-11,3163.76
staked-ether,2021-08-12,3030.63
staked-ether,2021-08-13,3310.28
staked-ether,2021-08-14,3263.37
staked-ether,2021-08-15,3297.26
staked-ether,2021-08-16,3154.87
staked-ether,2021-08-17,3023.88
staked-ether,2021-08-18,3050.18
staked-ether,2021-08-19,3168.7
staked-ether,2021-08-20,3273.68
staked-ether,2021-08-21,3234.53
staked-ether,2021-08-22,3244.21
staked-ether,2021-08-23,3319.29
staked-ether,2021-08-24,3185.16
staked-ether,2021-08-25,3226.57
staked-ether,2021-08-26,3122.59
staked-ether,2021-08-27,3258.11
staked-ether,2021-08-28,3228.41
staked-ether,2021-08-29,3208.78
staked-ether,2021-08-30,3221.33
staked-ether,2021-08-31,3419.06
staked-ether,2021-09-01,3762.76
staked-ether,2021-09-02,3771.26
staked-ether,2021-09-03,3904.08
staked-ether,2021-09-04,3871.67
staked-ether,2021-09-05,3923.75
staked-ether,2021-09-06,3899.08
staked-ether,2021-09-07,3421.66
staked-ether,2021-09-08,3492.42
staked-ether,2021-09-09,3390.06
staked-ether,2021-09-10,3155.64
staked-ether,2021-09-11,3203.56
staked-ether,2021-09-12,3371.46
staked-ether,2021-09-13,3249.24
staked-ether,2021-09-14,3371.51
staked-ether,2021-09-15,3563.39
staked-ether,2021-09-16,3536.57
staked-ether,2021-09-17,3367.04
staked-ether,2021-09-18,3395.26
staked-ether,2021-09-19,3306.74
staked-ether,2021-09-20,2945.11
staked-ether,2021-09-21,2718.11
staked-ether,2021-09-22,3037.4
staked-ether,2021-09-23,3134.02
staked-ether,2021-09-24,2907.75
staked-ether,2021-09-25,2917.22
staked-ether,2021-09-26,3030.25
staked-ether,2021-09-27,2934.72
staked-ether,2021-09-28,2796.3
staked-ether,2021-09-29,2828.21
staked-ether,2021-09-30,2980.48
staked-ether,2021-10-01,3278.4
staked-ether,2021-10-02,3373.67
staked-ether,2021-10-03,3406.34
staked-ether,2021-10-04,3383.18
staked-ether,2021-10-05,3497.28
staked-ether,2021-10-06,3564.85
staked-ether,2021-10-07,3572.78
staked-ether,2021-10-08,3543.89
staked-ether,2021-10-09,3564.27
staked-ether,2021-10-10,3405.53
staked-ether,2021-10-11,3497.62
staked-ether,2021-10-12,3473.76
staked-ether,2021-10-13,3577.2
staked-ether,2021-10-14,3771.05
staked-ether,2021-10-15,3853.85
staked-ether,2021-10-16,3831.96
staked-ether,2021-10-17,3816.24
staked-ether,2021-10-18,3720.39
staked-ether,2021-10-19,3845.81
staked-ether,2021-10-20,4151.98
staked-ether,2021-10-21,4045.57
staked-ether,2021-10-22,3976.5
staked-ether,2021-10-23,4155.01
staked-ether,2021-10-24,4069.94
staked-ether,2021-10-25,4199.83
staked-ether,2021-10-26,4102.1
staked-ether,2021-10-27,3939.65
staked-ether,2021-10-28,4257.52
staked-ether,2021-10-29,4384.35
staked-ether,2021-10-30,4286.65
staked-ether,2021-10-31,4265.92
staked-ether,2021-11-01,4293.25
staked-ether,2021-11-02,4552.33
staked-ether,2021-11-03,4573.73
staked-ether,2021-11-04,4516.09
staked-ether,2021-11-05,4458.1
staked-ether,2021-11-06,4493.45
staked-ether,2021-11-07,4587.05
staked-ether,2021-11-08,4775.45
staked-ether,2021-11-09,4711.49
staked-ether,2021-11-10,4598.41
staked-ether,2021-11-11,4711.59
staked-ether,2021-11-12,4636.9
staked-ether,2021-11-13,4621.57
staked-ether,2021-11-14,4598.07
staked-ether,2021-11-15,4550.21
staked-ether,2021-11-16,4209.69
staked-ether,2021-11-17,4251.53
staked-ether,2021-11-18,3954.91
staked-ether,2021-11-19,4285.83
staked-ether,2021-11-20,4394.15
staked-ether,2021-11-21,4308.21
staked-ether,2021-11-22,4068.07
staked-ether,2021-11-23,4319.16
staked-ether,2021-11-24,4232.58
staked-ether,2021-11-25,4489.56
staked-ether,2021-11-26,4014.44
staked-ether,2021-11-27,4058.92
staked-ether,2021-11-28,4249.01
staked-ether,2021-11-29,4383.71
staked-ether,2021-11-30,4596.52
staked-ether,2021-12-01,4545.16
staked-ether,2021-12-02,4500.01
staked-ether,2021-12-03,4212.12
staked-ether,2021-12-04,4073.83
staked-ether,2021-12-05,4157.04
staked-ether,2021-12-06,4307.94
staked-ether,2021-12-07,4266.9
staked-ether,2021-12-08,4397.51
staked-ether,2021-12-09,4114.21
staked-ether,2021-12-10,3879.77
staked-ether,2021-12-11,4045.94
staked-ether,2021-12-12,4097.18
staked-ether,2021-12-13,3753.98
staked-ether,2021-12-14,3829.62
staked-ether,2021-12-15,3987.92
staked-ether,2021-12-16,3935.69
staked-ether,2021-12-17,3861.52
staked-ether,2021-12-18,3939.65
staked-ether,2021-12-19,3907.64
staked-ether,2021-12-20,3930.47
staked-ether,2021-12-21,4016.04
staked-ether,2021-12-22,3971.81
staked-ether,2021-12-23,4088.97
staked-ether,2021-12-24,4012.08
staked-ether,2021-12-25,4083.12
staked-ether,2021-12-26,4050.75
staked-ether,2021-12-27,4019.32
staked-ether,2021-12-28,3778.22
staked-ether,2021-12-29,3617.3
staked-ether,2021-12-30,3697.61
staked-ether,2021-12-31,3666.15
staked-ether,2022-01-01,3751.83
staked-ether,2022-01-02,3826.69
staked-ether,2022-01-03,3759.18
staked-ether,2022-01-04,3789.76
staked-ether,2022-01-05,3545.89
staked-ether,2022-01-06,3402.91
staked-ether,2022-01-07,3186.73
staked-ether,2022-01-08,3080.49
staked-ether,2022-01-09,3152.78
staked-ether,2022-01-10,3083.4
staked-ether,2022-01-11,3238.07
staked-ether,2022-01-12,3372.03
staked-ether,2022-01-13,3256.28
staked-ether,2022-01-14,3311.52
staked-ether,2022-01-15,3326.78
staked-ether,2022-01-16,3353.95
staked-ether,2022-01-17,3209.34
staked-ether,2022-01-18,3159.54
staked-ether,2022-01-19,3084.88
staked-ether,2022-01-20,3006.63
staked-ether,2022-01-21,2559.54
staked-ether,2022-01-22,2408.08
staked-ether,2022-01-23,2540.61
staked-ether,2022-01-24,2441.28
staked-ether,2022-01-25,2459.66
staked-ether,2022-01-26,2468.18
staked-ether,2022-01-27,2418.39
staked-ether,2022-01-28,2548.24
staked-ether,2022-01-29,2589.93
staked-ether,2022-01-30,2599.76
staked-ether,2022-01-31,2685.47
staked-ether,2022-02-01,2799.06
staked-ether,2022-02-02,2681.44
staked-ether,2022-02-03,2664.73
staked-ether,2022-02-04,2957.36
staked-ether,2022-02-05,3014.04
staked-ether,2022-02-06,3059.71
staked-ether,2022-02-07,3143.07
staked-ether,2022-02-08,3122.16
staked-ether,2022-02-09,3243.85
staked-ether,2022-02-10,3077.56
staked-ether,2022-02-11,2922.28
staked-ether,2022-02-12,2910.94
staked-ether,2022-02-13,2890.4
staked-ether,2022-02-14,2931.63
staked-ether,2022-02-15,3179.12
staked-ether,2022-02-16,3130.78
staked-ether,2022-02-17,2878.92
staked-ether,2022-02-18,2786.62
staked-ether,2022-02-19,2763.95
staked-ether,2022-02-20,2636.74
staked-ether,2022-02-21,2567.49
staked-ether,2022-02-22,2640.16
staked-ether,2022-02-23,2593.19
staked-ether,2022-02-24,2595.75
staked-ether,2022-02-25,2765.63
staked-ether,2022-02-26,2777.61
staked-ether,2022-02-27,2625.82
staked-ether,2022-02-28,2912.9
staked-ether,2022-03-01,2969.24
staked-ether,2022-03-02,2948.32
staked-ether,2022-03-03,2834.13
staked-ether,2022-03-04,2615.93
staked-ether,2022-03-05,2666.79
staked-ether,2022-03-06,2555.41
staked-ether,2022-03-07,2493.05
staked-ether,2022-03-08,2574.04
staked-ether,2022-03-09,2729.4
staked-ether,2022-03-10,2607.56
staked-ether,2022-03-11,2560.21
staked-ether,2022-03-12,2575.89
staked-ether,2022-03-13,2515.78
staked-ether,2022-03-14,2584.81
staked-ether,2022-03-15,2617.2
staked-ether,2022-03-16,2771.37
staked-ether,2022-03-17,2812.93
staked-ether,2022-03-18,2944.08
staked-ether,2022-03-19,2942.43
staked-ether,2022-03-20,2861.2
staked-ether,2022-03-21,2893.2
staked-ether,2022-03-22,2969.69
staked-ether,2022-03-23,3020.98
staked-ether,2022-03-24,3101.03
staked-ether,2022-03-25,3105.89
staked-ether,2022-03-26,3138.47
staked-ether,2022-03-27,3281.97
staked-ether,2022-03-28,3326.95
staked-ether,2022-03-29,3400.53
staked-ether,2022-03-30,3384.6
staked-ether,2022-03-31,3284.7
staked-ether,2022-04-01,3448.75
staked-ether,2022-04-02,3441.27
staked-ether,2022-04-03,3517.83
staked-ether,2022-04-04,3516.72
staked-ether,2022-04-05,3414.06
staked-ether,2022-04-06,3168.54
staked-ether,2022-04-07,3233.12
staked-ether,2022-04-08,3187.07
staked-ether,2022-04-09,3265.0
staked-ether,2022-04-10,3210.62
staked-ether,2022-04-11,2981.55
staked-ether,2022-04-12,3033.85
staked-ether,2022-04-13,3120.02
staked-ether,2022-04-14,3022.07
staked-ether,2022-04-15,3045.77
staked-ether,2022-04-16,3066.17
staked-ether,2022-04-17,2991.66
staked-ether,2022-04-18,3059.07
staked-ether,2022-04-19,3101.8
staked-ether,2022-04-20,3078.29
staked-ether,2022-04-21,2983.49
staked-ether,2022-04-22,2968.28
staked-ether,2022-04-23,2939.41
staked-ether,2022-04-24,2919.08
staked-ether,2022-04-25,3006.3
staked-ether,2022-04-26,2807.02
staked-ether,2022-04-27,2888.87
staked-ether,2022-04-28,2933.26
staked-ether,2022-04-29,2816.33
staked-ether,2022-04-30,2734.89
staked-ether,2022-05-01,2829.64
staked-ether,2022-05-02,2859.16
staked-ether,2022-05-03,2782.6
staked-ether,2022-05-04,2940.69
staked-ether,2022-05-05,2748.71
staked-ether,2022-05-06,2696.45
staked-ether,2022-05-07,2638.72
staked-ether,2022-05-08,2505.81
staked-ether,2022-05-09,2233.56
staked-ether,2022-05-10,2324.33
staked-ether,2022-05-11,2055.58
staked-ether,2022-05-12,1931.23
staked-ether,2022-05-13,1958.67
staked-ether,2022-05-14,2016.64
staked-ether,2022-05-15,2113.17
staked-ether,2022-05-16,1991.66
staked-ether,2022-05-17,2064.04
staked-ether,2022-05-18,1886.0
staked-ether,2022-05-19,1988.55
staked-ether,2022-05-20,1932.73
staked-ether,2022-05-21,1928.86
staked-ether,2022-05-22,2000.12
staked-ether,2022-05-23,1936.63
staked-ether,2022-05-24,1938.08
staked-ether,2022-05-25,1902.24
staked-ether,2022-05-26,1769.39
staked-ether,2022-05-27,1683.89
staked-ether,2022-05-28,1757.33
staked-ether,2022-05-29,1772.42
staked-ether,2022-05-30,1954.85
staked-ether,2022-05-31,1910.89
staked-ether,2022-06-01,1794.16
staked-ether,2022-06-02,1796.17
staked-ether,2022-06-03,1738.55
staked-ether,2022-06-04,1765.54
staked-ether,2022-06-05,1766.98
staked-ether,2022-06-06,1819.42
staked-ether,2022-06-07,1780.98
staked-ether,2022-06-08,1753.19
staked-ether,2022-06-09,1738.19
staked-ether,2022-06-10,1571.66
staked-ether,2022-06-11,1474.59
staked-ether,2022-06-12,1391.91
staked-ether,2022-06-13,1156.06
staked-ether,2022-06-14,1155.91
staked-ether,2022-06-15,1160.51
staked-ether,2022-06-16,1009.27
staked-ether,2022-06-17,1017.91
staked-ether,2022-06-18,930.12
staked-ether,2022-06-19,1056.54
staked-ether,2022-06-20,1064.69
staked-ether,2022-06-21,1063.22
staked-ether,2022-06-22,998.16
staked-ether,2022-06-23,1090.39
staked-ether,2022-06-24,1181.5
staked-ether,2022-06-25,1201.08
staked-ether,2022-06-26,1161.02
staked-ether,2022-06-27,1152.75
staked-ether,2022-06-28,1097.63
staked-ether,2022-06-29,1055.95
staked-ether,2022-06-30,1015.34
staked-ether,2022-07-01,1027.05
staked-ether,2022-07-02,1026.66
staked-ether,2022-07-03,1039.78
staked-ether,2022-07-04,1116.87
staked-ether,2022-07-05,1099.28
staked-ether,2022-07-06,1154.65
staked-ether,2022-07-07,1206.93
staked-ether,2022-07-08,1196.22
staked-ether,2022-07-09,1183.44
staked-ether,2022-07-10,1135.39
staked-ether,2022-07-11,1066.11
staked-ether,2022-07-12,1000.72
staked-ether,2022-07-13,1071.87
staked-ether,2022-07-14,1151.73
staked-ether,2022-07-15,1194.61
staked-ether,2022-07-16,1316.02
staked-ether,2022-07-17,1306.85
staked-ether,2022-07-18,1534.7
staked-ether,2022-07-19,1507.07
staked-ether,2022-07-20,1486.28
staked-ether,2022-07-21,1543.07
staked-ether,2022-07-22,1505.8
staked-ether,2022-07-23,1522.97
staked-ether,2022-07-24,1570.05
staked-ether,2022-07-25,1413.59
staked-ether,2022-07-26,1412.72
staked-ether,2022-07-27,1602.69
staked-ether,2022-07-28,1682.07
staked-ether,2022-07-29,1687.69
staked-ether,2022-07-30,1651.1
staked-ether,2022-07-31,1643.35
staked-ether,2022-08-01,1596.27
staked-ether,2022-08-02,1597.2
staked-ether,2022-08-03,1579.64
staked-ether,2022-08-04,1567.0
staked-ether,2022-08-05,1662.55
staked-ether,2022-08-06,1634.61
staked-ether,2022-08-07,1637.44
staked-ether,2022-08-08,1717.27
staked-ether,2022-08-09,1644.35
staked-ether,2022-08-10,1785.04
staked-ether,2022-08-11,1822.0
staked-ether,2022-08-12,1903.58
staked-ether,2022-08-13,1931.35
staked-ether,2022-08-14,1887.14
staked-ether,2022-08-15,1855.69
staked-ether,2022-08-16,1826.54
staked-ether,2022-08-17,1786.98
staked-ether,2022-08-18,1799.07
staked-ether,2022-08-19,1570.91
staked-ether,2022-08-20,1533.82
staked-ether,2022-08-21,1580.32
staked-ether,2022-08-22,1581.91
staked-ether,2022-08-23,1618.98
staked-ether,2022-08-24,1611.59
staked-ether,2022-08-25,1654.94
staked-ether,2022-08-26,1464.8
staked-ether,2022-08-27,1451.66
staked-ether,2022-08-28,1393.08
staked-ether,2022-08-29,1514.17
staked-ether,2022-08-30,1477.75
staked-ether,2022-08-31,1506.15
staked-ether,2022-09-01,1541.26
staked-ether,2022-09-02,1525.64
staked-ether,2022-09-03,1506.69
staked-ether,2022-09-04,1525.88
staked-ether,2022-09-05,1564.88
staked-ether,2022-09-06,1500.43
staked-ether,2022-09-07,1564.83
staked-ether,2022-09-08,1574.14
staked-ether,2022-09-09,1664.96
staked-ether,2022-09-10,1728.96
staked-ether,2022-09-11,1711.97
staked-ether,2022-09-12,1665.39
staked-ether,2022-09-13,1528.91
staked-ether,2022-09-14,1589.79
staked-ether,2022-09-15,1452.29
staked-ether,2022-09-16,1413.67
staked-ether,2022-09-17,1459.03
staked-ether,2022-09-18,1325.29
staked-ether,2022-09-19,1365.99
staked-ether,2022-09-20,1312.69
staked-ether,2022-09-21,1243.66
staked-ether,2022-09-22,1320.93
staked-ether,2022-09-23,1324.32
staked-ether,2022-09-24,1310.94
staked-ether,2022-09-25,1291.2
staked-ether,2022-09-26,1328.44
staked-ether,2022-09-27,1327.69
staked-ether,2022-09-28,1335.96
staked-ether,2022-09-29,1330.09
staked-ether,2022-09-30,1326.8
staked-ether,2022-10-01,1308.87
staked-ether,2022-10-02,1274.85
staked-ether,2022-10-03,1315.7
staked-ether,2022-10-04,1356.07
staked-ether,2022-10-05,1346.06
staked-ether,2022-10-06,1345.29
staked-ether,2022-10-07,1314.77
staked-ether,2022-10-08,1306.82
staked-ether,2022-10-09,1314.47
staked-ether,2022-10-10,1283.93
staked-ether,2022-10-11,1272.99
staked-ether,2022-10-12,1286.84
staked-ether,2022-10-13,1282.33
staked-ether,2022-10-14,1290.36
staked-ether,2022-10-15,1268.41
staked-ether,2022-10-16,1301.31
staked-ether,2022-10-17,1327.54
staked-ether,2022-10-18,1305.48
staked-ether,2022-10-19,1282.03
staked-ether,2022-10-20,1278.94
staked-ether,2022-10-21,1296.66
staked-ether,2022-10-22,1309.82
staked-ether,2022-10-23,1361.84
staked-ether,2022-10-24,1340.95
staked-ether,2022-10-25,1457.86
staked-ether,2022-10-26,1565.24
staked-ether,2022-10-27,1513.54
staked-ether,2022-10-28,1553.58
staked-ether,2022-10-29,1618.07
staked-ether,2022-10-30,1588.64
staked-ether,2022-10-31,1572.61
staked-ether,2022-11-01,1579.48
staked-ether,2022-11-02,1520.34
staked-ether,2022-11-03,1529.39
staked-ether,2022-11-04,1642.93
staked-ether,2022-11-05,1626.21
staked-ether,2022-11-06,1569.04
staked-ether,2022-11-07,1564.43
staked-ether,2022-11-08,1322.17
staked-ether,2022-11-09,1085.92
staked-ether,2022-11-10,1290.85
staked-ether,2022-11-11,1272.4
staked-ether,2022-11-12,1234.19
staked-ether,2022-11-13,1207.62
staked-ether,2022-11-14,1229.87
staked-ether,2022-11-15,1240.6
staked-ether,2022-11-16,1205.55
staked-ether,2022-11-17,1189.19
staked-ether,2022-11-18,1197.99
staked-ether,2022-11-19,1205.16
staked-ether,2022-11-20,1128.2
staked-ether,2022-11-21,1091.66
staked-ether,2022-11-22,1116.7
staked-ether,2022-11-23,1165.61
staked-ether,2022-11-24,1178.7
staked-ether,2022-11-25,1179.11
staked-ether,2022-11-26,1182.82
staked-ether,2022-11-27,1178.85
staked-ether,2022-11-28,1152.59
staked-ether,2022-11-29,1203.57
staked-ether,2022-11-30,1281.49
staked-ether,2022-12-01,1262.6
staked-ether,2022-12-02,1279.05
staked-ether,2022-12-03,1228.17
staked-ether,2022-12-04,1267.63
staked-ether,2022-12-05,1244.42
staked-ether,2022-12-06,1258.05
staked-ether,2022-12-07,1221.11
staked-ether,2022-12-08,1267.4
staked-ether,2022-12-09,1250.19
staked-ether,2022-12-10,1250.41
staked-ether,2022-12-11,1252.69
staked-ether,2022-12-12,1260.72
staked-ether,2022-12-13,1305.64
staked-ether,2022-12-14,1295.36
staked-ether,2022-12-15,1249.4
staked-ether,2022-12-16,1152.79
staked-ether,2022-12-17,1174.26
staked-ether,2022-12-18,1173.61
staked-ether,2022-12-19,1153.8
staked-ether,2022-12-20,1205.08
staked-ether,2022-12-21,1199.4
staked-ether,2022-12-22,1204.77
staked-ether,2022-12-23,1209.08
staked-ether,2022-12-24,1208.26
staked-ether,2022-12-25,1206.7
staked-ether,2022-12-26,1214.45
staked-ether,2022-12-27,1198.88
staked-ether,2022-12-28,1177.14
staked-ether,2022-12-29,1188.11
staked-ether,2022-12-30,1184.73
staked-ether,2022-12-31,1180.26
staked-ether,2023-01-01,1184.71
staked-ether,2023-01-02,1199.65
staked-ether,2023-01-03,1199.47
staked-ether,2023-01-04,1241.46
staked-ether,2023-01-05,1235.87
staked-ether,2023-01-06,1254.78
staked-ether,2023-01-07,1253.75
staked-ether,2023-01-08,1271.39
staked-ether,2023-01-09,1310.56
staked-ether,2023-01-10,1325.12
staked-ether,2023-01-11,1377.78
staked-ether,2023-01-12,1406.44
staked-ether,2023-01-13,1437.85
staked-ether,2023-01-14,1541.94
staked-ether,2023-01-15,1540.32
staked-ether,2023-01-16,1568.45
staked-ether,2023-01-17,1559.59
staked-ether,2023-01-18,1505.53
staked-ether,2023-01-19,1545.45
staked-ether,2023-01-20,1655.93
staked-ether,2023-01-21,1619.26
staked-ether,2023-01-22,1624.85
staked-ether,2023-01-23,1643.97
staked-ether,2023-01-24,1575.4
staked-ether,2023-01-25,1613.33
staked-ether,2023-01-26,1599.15
staked-ether,2023-01-27,1596.19
staked-ether,2023-01-28,1567.99
staked-ether,2023-01-29,1645.12
staked-ether,2023-01-30,1564.71
staked-ether,2023-01-31,1580.36
staked-ether,2023-02-01,1637.27
staked-ether,2023-02-02,1642.84
staked-ether,2023-02-03,1660.0
staked-ether,2023-02-04,1662.03
staked-ether,2023-02-05,1626.75
staked-ether,2023-02-06,1613.33
