Moneda,Fecha,Market_Cap
cardano,2020-06-01,2512794186.9289203
cardano,2020-06-02,2441074404.0458746
cardano,2020-06-03,2627991676.940459
cardano,2020-06-04,2717552835.086165
cardano,2020-06-05,2651374213.0473104
cardano,2020-06-06,2681160483.6159935
cardano,2020-06-07,2675984488.5436773
cardano,2020-06-08,2689772252.6651335
cardano,2020-06-09,2591936050.9222493
cardano,2020-06-10,2595603409.891679
cardano,2020-06-11,2342819639.6444817
cardano,2020-06-12,2466658231.314434
cardano,2020-06-13,2443676758.616384
cardano,2020-06-14,2380268832.0011644
cardano,2020-06-15,2446394196.72817
cardano,2020-06-16,2454979752.6937966
cardano,2020-06-17,2593429578.1188574
cardano,2020-06-18,2556673302.3713875
cardano,2020-06-19,2478607966.5899997
cardano,2020-06-20,2467040605.7434883
cardano,2020-06-21,2436971270.8879666
cardano,2020-06-22,2603822156.6133556
cardano,2020-06-23,2572303251.5687094
cardano,2020-06-24,2573306719.7848144
cardano,2020-06-25,2540498716.547023
cardano,2020-06-26,2509415525.2222447
cardano,2020-06-27,2411643666.427381
cardano,2020-06-28,2494920752.549869
cardano,2020-06-29,2605637535.7718596
cardano,2020-06-30,2585686956.799616
cardano,2020-07-01,2989873243.123106
cardano,2020-07-02,2900999074.902517
cardano,2020-07-03,2993888384.7179904
cardano,2020-07-04,3095933297.1856313
cardano,2020-07-05,3059154693.6484265
cardano,2020-07-06,3259049437.150048
cardano,2020-07-07,3654326777.084032
cardano,2020-07-08,4047779024.612315
cardano,2020-07-09,3851949196.3499866
cardano,2020-07-10,3686816739.9358172
cardano,2020-07-11,3902938565.7681155
cardano,2020-07-12,3940493164.5851674
cardano,2020-07-13,3860263067.875514
cardano,2020-07-14,4109376817.6098657
cardano,2020-07-15,4058537002.001158
cardano,2020-07-16,3922040766.807748
cardano,2020-07-17,3815026554.4500537
cardano,2020-07-18,3816714933.176347
cardano,2020-07-19,3863193163.445181
cardano,2020-07-20,3663508639.979351
cardano,2020-07-21,3820997387.140959
cardano,2020-07-22,3853629978.659791
cardano,2020-07-23,3859668619.3446755
cardano,2020-07-24,3795362719.226924
cardano,2020-07-25,4470685732.495006
cardano,2020-07-26,4627376307.437361
cardano,2020-07-27,4286659873.6729145
cardano,2020-07-28,4603937359.100889
cardano,2020-07-29,4338588502.703453
cardano,2020-07-30,4394189964.576714
cardano,2020-07-31,4329088644.234307
cardano,2020-08-01,4529471957.019714
cardano,2020-08-02,4156096583.6743875
cardano,2020-08-03,4248409546.871284
cardano,2020-08-04,4454678918.05434
cardano,2020-08-05,4435057025.443044
cardano,2020-08-06,4463508629.805966
cardano,2020-08-07,4327356442.590802
cardano,2020-08-08,4530579889.769632
cardano,2020-08-09,4508250823.991244
cardano,2020-08-10,4459057584.433129
cardano,2020-08-11,4273617992.5690827
cardano,2020-08-12,4248207279.3764014
cardano,2020-08-13,4324827540.3320465
cardano,2020-08-14,4301596168.154415
cardano,2020-08-15,4293392018.412791
cardano,2020-08-16,4317442465.172292
cardano,2020-08-17,4373590696.612064
cardano,2020-08-18,4251110381.6482053
cardano,2020-08-19,4031820062.1498275
cardano,2020-08-20,4121466418.821199
cardano,2020-08-21,3804306212.9732656
cardano,2020-08-22,3895011240.501409
cardano,2020-08-23,3785715669.018159
cardano,2020-08-24,3855071339.437391
cardano,2020-08-25,3504233317.878908
cardano,2020-08-26,3561449684.14301
cardano,2020-08-27,3318730028.135312
cardano,2020-08-28,3399180375.132592
cardano,2020-08-29,3627847118.2657804
cardano,2020-08-30,3644289688.9773984
cardano,2020-08-31,3800068624.5751796
cardano,2020-09-01,3897283726.8503413
cardano,2020-09-02,3592445420.136127
cardano,2020-09-03,2964196395.4695144
cardano,2020-09-04,3212415575.1961985
cardano,2020-09-05,2813755887.7479177
cardano,2020-09-06,2892505366.7381506
cardano,2020-09-07,2899784537.5109377
cardano,2020-09-08,2834060081.1789083
cardano,2020-09-09,2900610470.196581
cardano,2020-09-10,3017276701.5456457
cardano,2020-09-11,3021670767.4658203
cardano,2020-09-12,3035646274.926691
cardano,2020-09-13,2958040571.6542745
cardano,2020-09-14,3009809612.976871
cardano,2020-09-15,2907122714.2202334
cardano,2020-09-16,2842675715.2577634
cardano,2020-09-17,2926254190.2876606
cardano,2020-09-18,2816775563.1351695
cardano,2020-09-19,2849152837.374013
cardano,2020-09-20,2788163196.0504737
cardano,2020-09-21,2513123717.740511
cardano,2020-09-22,2528466247.7737017
cardano,2020-09-23,2387518228.7759247
cardano,2020-09-24,2577652813.892889
cardano,2020-09-25,2988519166.609257
cardano,2020-09-26,2980675759.2437825
cardano,2020-09-27,3144513591.4589434
cardano,2020-09-28,3120734575.135007
cardano,2020-09-29,3152600659.3929806
cardano,2020-09-30,3144236576.3845696
cardano,2020-10-01,3040403789.1582937
cardano,2020-10-02,2885309499.1712523
cardano,2020-10-03,2907434494.3256884
cardano,2020-10-04,3028016017.7052183
cardano,2020-10-05,3029338348.925971
cardano,2020-10-06,2881941763.165958
cardano,2020-10-07,2911910358.548028
cardano,2020-10-08,2980626238.306129
cardano,2020-10-09,3171112779.3086333
cardano,2020-10-10,3266374618.98623
cardano,2020-10-11,3309735191.892124
cardano,2020-10-12,3415553093.5649824
cardano,2020-10-13,3395519136.054972
cardano,2020-10-14,3345133523.040711
cardano,2020-10-15,3314465964.1973443
cardano,2020-10-16,3242001672.5357227
cardano,2020-10-17,3299812046.191445
cardano,2020-10-18,3341653969.4353824
cardano,2020-10-19,3394722568.4050484
cardano,2020-10-20,3169112634.1794686
cardano,2020-10-21,3272372921.7538567
cardano,2020-10-22,3436167992.53085
cardano,2020-10-23,3357855075.6474686
cardano,2020-10-24,3365354295.5736313
cardano,2020-10-25,3307344837.3174677
cardano,2020-10-26,3213691939.610697
cardano,2020-10-27,3199657282.2722807
cardano,2020-10-28,3079262919.9220114
cardano,2020-10-29,2971056454.1566663
cardano,2020-10-30,2901306193.740376
cardano,2020-10-31,2891746978.3344765
cardano,2020-11-01,3039022598.4583726
cardano,2020-11-02,2886892759.1970754
cardano,2020-11-03,2910039543.7584257
cardano,2020-11-04,2966611626.028475
cardano,2020-11-05,3031965032.516879
cardano,2020-11-06,3390614216.4065733
cardano,2020-11-07,3164398837.1457458
cardano,2020-11-08,3319828324.180393
cardano,2020-11-09,3276824107.2011204
cardano,2020-11-10,3287678333.8982983
cardano,2020-11-11,3290905250.2840614
cardano,2020-11-12,3255081954.2599535
cardano,2020-11-13,3303659619.03167
cardano,2020-11-14,3248323140.867968
cardano,2020-11-15,3131952630.209737
cardano,2020-11-16,3234662117.379182
cardano,2020-11-17,3406699744.0108113
cardano,2020-11-18,3322010614.4006176
cardano,2020-11-19,3287796634.8237433
cardano,2020-11-20,3656423579.4556055
cardano,2020-11-21,4131921042.5383058
cardano,2020-11-22,4550731601.272364
cardano,2020-11-23,4725945643.464689
cardano,2020-11-24,5164269458.973527
cardano,2020-11-25,4799088754.203451
cardano,2020-11-26,4276578257.518473
cardano,2020-11-27,4346114303.807067
cardano,2020-11-28,5124805753.783806
cardano,2020-11-29,5139050069.158035
cardano,2020-11-30,5342764712.853764
cardano,2020-12-01,4854424503.989222
cardano,2020-12-02,4950496021.080942
cardano,2020-12-03,5107837396.333952
cardano,2020-12-04,4656623259.718898
cardano,2020-12-05,4964123765.837638
cardano,2020-12-06,4938964909.5133095
cardano,2020-12-07,4801963855.153406
cardano,2020-12-08,4408953009.352381
cardano,2020-12-09,4620145846.073955
cardano,2020-12-10,4434444965.111156
cardano,2020-12-11,4345977281.986709
cardano,2020-12-12,4511333180.892174
cardano,2020-12-13,4786994113.813852
cardano,2020-12-14,4907167387.663916
cardano,2020-12-15,4796722199.956819
cardano,2020-12-16,5183351482.887074
cardano,2020-12-17,5078894514.58905
cardano,2020-12-18,5113106176.70546
cardano,2020-12-19,5135263166.305007
cardano,2020-12-20,5040227717.544842
cardano,2020-12-21,4777223035.782049
cardano,2020-12-22,4872658288.604781
cardano,2020-12-23,4367651955.025395
cardano,2020-12-24,4755514900.781895
cardano,2020-12-25,4902726521.418645
cardano,2020-12-26,4921659619.155688
cardano,2020-12-27,4874263848.091413
cardano,2020-12-28,5510916587.13831
cardano,2020-12-29,5977650580.589258
cardano,2020-12-30,5728871576.204359
cardano,2020-12-31,5664962992.375575
cardano,2021-01-01,5459442449.830887
cardano,2021-01-02,5541071871.348484
cardano,2021-01-03,6478554204.432761
cardano,2021-01-04,6776976218.184067
cardano,2021-01-05,8086992388.5403805
cardano,2021-01-06,10274502269.983538
cardano,2021-01-07,9271209679.66398
cardano,2021-01-08,9486227623.151382
cardano,2021-01-09,10474851603.194075
cardano,2021-01-10,9547696166.484125
cardano,2021-01-11,8567295374.420918
cardano,2021-01-12,8919293654.92031
cardano,2021-01-13,9668965191.987007
cardano,2021-01-14,9607023622.828886
cardano,2021-01-15,9452716399.649153
cardano,2021-01-16,10974418960.154127
cardano,2021-01-17,11944120204.049417
cardano,2021-01-18,11556220463.724558
cardano,2021-01-19,11583747204.108196
cardano,2021-01-20,11629239817.496456
cardano,2021-01-21,9813434945.822624
cardano,2021-01-22,10808585450.780878
cardano,2021-01-23,10775451797.658688
cardano,2021-01-24,10907245699.203642
cardano,2021-01-25,10718641448.677244
cardano,2021-01-26,10707255441.64569
cardano,2021-01-27,9653513519.30118
cardano,2021-01-28,10775736944.967438
cardano,2021-01-29,10870768823.23515
cardano,2021-01-30,11492910452.930855
cardano,2021-01-31,11024882710.653038
cardano,2021-02-01,12802876639.677765
cardano,2021-02-02,13649744225.9608
cardano,2021-02-03,14046780963.90513
cardano,2021-02-04,14124867498.632465
cardano,2021-02-05,17202094510.163548
cardano,2021-02-06,19854979470.033638
cardano,2021-02-07,20910050886.32516
cardano,2021-02-08,21857345265.124405
cardano,2021-02-09,22537176367.01823
cardano,2021-02-10,29471024411.441452
cardano,2021-02-11,29490259208.42937
cardano,2021-02-12,29484763500.13651
cardano,2021-02-13,28898521927.17186
cardano,2021-02-14,27180580246.00645
cardano,2021-02-15,27363016264.865456
cardano,2021-02-16,27928267753.64383
cardano,2021-02-17,28374309990.04283
cardano,2021-02-18,29081988032.46847
cardano,2021-02-19,29861793769.83866
cardano,2021-02-20,35319686744.70111
cardano,2021-02-21,35410060966.21958
cardano,2021-02-22,35028892675.36006
cardano,2021-02-23,30289508304.79003
cardano,2021-02-24,33843111261.4633
cardano,2021-02-25,35020140015.7137
cardano,2021-02-26,39925051371.214134
cardano,2021-02-27,42146907598.95325
cardano,2021-02-28,42022774483.531845
cardano,2021-03-01,41594037335.68449
cardano,2021-03-02,39334338629.338974
cardano,2021-03-03,39107972070.42584
cardano,2021-03-04,35699298071.869316
cardano,2021-03-05,37171491761.50835
cardano,2021-03-06,36209341046.99843
cardano,2021-03-07,36237342226.55843
cardano,2021-03-08,35980627649.90802
cardano,2021-03-09,37935761722.85194
cardano,2021-03-10,36408738227.808464
cardano,2021-03-11,35855208322.38496
cardano,2021-03-12,33152429641.02667
cardano,2021-03-13,35195036232.59664
cardano,2021-03-14,34009748229.638126
cardano,2021-03-15,33196924181.247555
cardano,2021-03-16,39776083076.15777
cardano,2021-03-17,44206349365.28759
cardano,2021-03-18,39635535373.70477
cardano,2021-03-19,41583044699.256805
cardano,2021-03-20,38792953193.45229
cardano,2021-03-21,38071795657.28376
cardano,2021-03-22,35708026844.135155
cardano,2021-03-23,36009559805.77391
cardano,2021-03-24,34095874084.32727
cardano,2021-03-25,35106594429.1254
cardano,2021-03-26,38738000195.67598
cardano,2021-03-27,37797370711.05132
cardano,2021-03-28,38106805966.64899
cardano,2021-03-29,38374558120.76606
cardano,2021-03-30,38747164636.98202
cardano,2021-03-31,38261200550.94287
cardano,2021-04-01,37885255531.37811
cardano,2021-04-02,38175120188.83439
cardano,2021-04-03,37354800049.67576
cardano,2021-04-04,37920229258.21521
cardano,2021-04-05,38866154208.52337
cardano,2021-04-06,40174301241.53415
cardano,2021-04-07,37822168969.25518
cardano,2021-04-08,39107779970.63151
cardano,2021-04-09,38573434366.33114
cardano,2021-04-10,39035365860.85623
cardano,2021-04-11,40619405204.806305
cardano,2021-04-12,42234834334.01434
cardano,2021-04-13,45655290039.766235
cardano,2021-04-14,46765701663.37855
cardano,2021-04-15,47301179157.60043
cardano,2021-04-16,45346591335.34033
cardano,2021-04-17,44131641785.7529
cardano,2021-04-18,41009185396.83256
cardano,2021-04-19,38453861925.1591
cardano,2021-04-20,40395164223.48392
cardano,2021-04-21,39015254845.144424
cardano,2021-04-22,37047031960.802864
cardano,2021-04-23,36959022892.478065
cardano,2021-04-24,35760855209.77632
cardano,2021-04-25,34763368261.886925
cardano,2021-04-26,39598607716.19428
cardano,2021-04-27,41847738398.14531
cardano,2021-04-28,42696322872.49632
cardano,2021-04-29,42218008953.63177
cardano,2021-04-30,43251677970.27558
cardano,2021-05-01,43444753835.5553
cardano,2021-05-02,42540495719.34877
cardano,2021-05-03,43592074191.2749
cardano,2021-05-04,41326027055.914055
cardano,2021-05-05,47368113642.07222
cardano,2021-05-06,53360219299.96424
cardano,2021-05-07,52795204748.10216
cardano,2021-05-08,51816643346.55726
cardano,2021-05-09,56886811810.61856
cardano,2021-05-10,53022907919.888756
cardano,2021-05-11,56422785745.776566
cardano,2021-05-12,52518502552.04381
cardano,2021-05-13,61871354957.58372
cardano,2021-05-14,64384940507.746376
cardano,2021-05-15,69699933668.58269
cardano,2021-05-16,73310457372.5526
cardano,2021-05-17,65556125527.3518
cardano,2021-05-18,64019956901.87918
cardano,2021-05-19,49217494677.799675
cardano,2021-05-20,57492844768.25934
cardano,2021-05-21,49480611260.99869
cardano,2021-05-22,47192676745.010704
cardano,2021-05-23,42338798442.81028
cardano,2021-05-24,49369920022.31968
cardano,2021-05-25,49752398756.771515
cardano,2021-05-26,56286220346.17397
cardano,2021-05-27,52918832311.84861
cardano,2021-05-28,48592867742.133995
cardano,2021-05-29,45847843415.41005
cardano,2021-05-30,50414535804.046684
cardano,2021-05-31,55918127620.81978
cardano,2021-06-01,55963404595.855385
cardano,2021-06-02,56498220769.12978
cardano,2021-06-03,59303621530.36588
cardano,2021-06-04,54766548459.83093
cardano,2021-06-05,53079740992.93282
cardano,2021-06-06,53706185453.487305
cardano,2021-06-07,50652944662.73067
cardano,2021-06-08,50730179591.30335
cardano,2021-06-09,52340455015.04023
cardano,2021-06-10,49447857410.75654
cardano,2021-06-11,45933166629.68729
cardano,2021-06-12,47714205696.99503
cardano,2021-06-13,49941414967.86893
cardano,2021-06-14,50416308305.58743
cardano,2021-06-15,50391529523.78449
cardano,2021-06-16,47393590799.99285
cardano,2021-06-17,47463238825.42096
cardano,2021-06-18,45667095006.09383
cardano,2021-06-19,44642873230.46928
cardano,2021-06-20,45996656094.16985
cardano,2021-06-21,38411041505.36854
cardano,2021-06-22,36599473846.52675
cardano,2021-06-23,40049997236.55031
cardano,2021-06-24,43522679454.58298
cardano,2021-06-25,41018597317.67341
cardano,2021-06-26,39931840010.70645
cardano,2021-06-27,43083374226.38429
cardano,2021-06-28,42550282680.16134
cardano,2021-06-29,44142782696.44864
cardano,2021-06-30,44441813698.7868
cardano,2021-07-01,43098347951.71951
cardano,2021-07-02,44559309654.74349
cardano,2021-07-03,45058814114.29131
cardano,2021-07-04,46894582606.130684
cardano,2021-07-05,45513662281.025055
cardano,2021-07-06,45323751370.75257
cardano,2021-07-07,44945443131.1824
cardano,2021-07-08,43210231184.62015
cardano,2021-07-09,43482946014.9807
cardano,2021-07-10,43008320824.210785
cardano,2021-07-11,43253582168.0598
cardano,2021-07-12,42295830265.097374
cardano,2021-07-13,40565438397.05403
cardano,2021-07-14,40497361151.44175
cardano,2021-07-15,39374686507.872536
cardano,2021-07-16,37559740153.85849
cardano,2021-07-17,37700201068.36395
cardano,2021-07-18,38072204962.31886
cardano,2021-07-19,36363603752.7678
cardano,2021-07-20,34061358625.61974
cardano,2021-07-21,37555390538.67549
cardano,2021-07-22,38077856018.87969
cardano,2021-07-23,38578333796.337135
cardano,2021-07-24,39436084137.758675
cardano,2021-07-25,39580378055.15009
cardano,2021-07-26,40453902654.76121
cardano,2021-07-27,40761082389.76143
cardano,2021-07-28,41097297245.701866
cardano,2021-07-29,41353066882.48441
cardano,2021-07-30,41920164939.7779
cardano,2021-07-31,42626960806.38379
cardano,2021-08-01,41942215646.18457
cardano,2021-08-02,42223053588.46887
cardano,2021-08-03,43922298025.75148
cardano,2021-08-04,44244306618.72718
cardano,2021-08-05,44529395488.31232
cardano,2021-08-06,44976191368.19564
cardano,2021-08-07,47279023174.55644
cardano,2021-08-08,45815242223.606125
cardano,2021-08-09,47056082810.42616
cardano,2021-08-10,53577930723.085754
cardano,2021-08-11,57579550005.43834
cardano,2021-08-12,57851525295.06172
cardano,2021-08-13,67891752772.817406
cardano,2021-08-14,70631619782.70366
cardano,2021-08-15,69442698916.5732
cardano,2021-08-16,67363561247.76786
cardano,2021-08-17,62244981576.04676
cardano,2021-08-18,68408416408.650925
cardano,2021-08-19,73478460337.53844
cardano,2021-08-20,78606736222.06247
cardano,2021-08-21,78375949579.78043
cardano,2021-08-22,85113700351.55208
cardano,2021-08-23,93774043227.65039
cardano,2021-08-24,88117473137.34389
cardano,2021-08-25,87799979598.30768
cardano,2021-08-26,82998656158.68341
cardano,2021-08-27,93831078617.99115
cardano,2021-08-28,91545178941.28738
cardano,2021-08-29,91897143051.43161
cardano,2021-08-30,87653684618.56792
cardano,2021-08-31,89320739294.46425
cardano,2021-09-01,91803402850.63826
cardano,2021-09-02,95003730487.98029
cardano,2021-09-03,94699098504.00235
cardano,2021-09-04,91207581634.02171
cardano,2021-09-05,93377934837.92915
cardano,2021-09-06,91135287333.07532
cardano,2021-09-07,80409173519.45174
cardano,2021-09-08,80226388042.93837
cardano,2021-09-09,80864925455.61812
cardano,2021-09-10,76011031339.38364
cardano,2021-09-11,83644050025.61504
cardano,2021-09-12,83567686530.87027
cardano,2021-09-13,77370641706.12778
cardano,2021-09-14,76881051804.16806
cardano,2021-09-15,79647419225.17595
cardano,2021-09-16,77800286104.44485
cardano,2021-09-17,75633602743.40773
cardano,2021-09-18,75942505891.08444
cardano,2021-09-19,73534559243.04233
cardano,2021-09-20,66467363740.22289
cardano,2021-09-21,63007572370.16917
cardano,2021-09-22,71610128886.36876
cardano,2021-09-23,74492626868.77536
cardano,2021-09-24,74002539819.03792
cardano,2021-09-25,74201342932.3685
cardano,2021-09-26,72357770423.4004
cardano,2021-09-27,68586122051.51538
cardano,2021-09-28,65557023880.654594
cardano,2021-09-29,65835114804.1442
cardano,2021-09-30,67871265795.13519
cardano,2021-10-01,71980741780.63368
cardano,2021-10-02,72017933348.18193
cardano,2021-10-03,72529381282.70782
cardano,2021-10-04,70582726654.44083
cardano,2021-10-05,71779849396.20284
cardano,2021-10-06,70967214662.64716
cardano,2021-10-07,72987443161.14131
cardano,2021-10-08,71588795681.69351
cardano,2021-10-09,72764350708.77914
cardano,2021-10-10,70297930939.29306
cardano,2021-10-11,69443286763.17834
cardano,2021-10-12,67955499506.25527
cardano,2021-10-13,70197147291.9888
cardano,2021-10-14,69728970781.44403
cardano,2021-10-15,71349162035.326
cardano,2021-10-16,70319790103.4739
cardano,2021-10-17,69142581315.2241
cardano,2021-10-18,68608888299.15414
cardano,2021-10-19,67789450192.070656
cardano,2021-10-20,70402677877.701
cardano,2021-10-21,68887153531.8649
cardano,2021-10-22,69515903274.49059
cardano,2021-10-23,69699385114.50774
cardano,2021-10-24,68039453319.85252
cardano,2021-10-25,69027525982.03403
cardano,2021-10-26,68813391261.44438
cardano,2021-10-27,61715577622.51048
cardano,2021-10-28,64046931994.96556
cardano,2021-10-29,64529247718.78263
cardano,2021-10-30,62586219628.0512
cardano,2021-10-31,63182237770.93359
cardano,2021-11-01,62573456803.62033
cardano,2021-11-02,62928145589.88934
cardano,2021-11-03,66247488607.36172
cardano,2021-11-04,63622479071.92958
cardano,2021-11-05,63683096755.103096
cardano,2021-11-06,64227934287.937096
cardano,2021-11-07,64919758787.417885
cardano,2021-11-08,68502222966.521576
cardano,2021-11-09,73080012864.84605
cardano,2021-11-10,66854245720.62231
cardano,2021-11-11,66929489559.30144
cardano,2021-11-12,65779446170.06089
cardano,2021-11-13,65998839351.52305
cardano,2021-11-14,65424906569.13299
cardano,2021-11-15,64843843866.54438
cardano,2021-11-16,60494621348.90495
cardano,2021-11-17,59962823667.2647
cardano,2021-11-18,57091823833.413376
cardano,2021-11-19,59842696071.68384
cardano,2021-11-20,61749371510.40341
cardano,2021-11-21,59666332645.029884
cardano,2021-11-22,56956646394.2117
cardano,2021-11-23,56134045744.75097
cardano,2021-11-24,53476780497.00569
cardano,2021-11-25,54011073136.0744
cardano,2021-11-26,49295929468.84818
cardano,2021-11-27,49329604411.69781
cardano,2021-11-28,50922677879.98383
cardano,2021-11-29,51581902399.90013
cardano,2021-11-30,49831565724.431114
cardano,2021-12-01,49637322980.092224
cardano,2021-12-02,54933481510.13827
cardano,2021-12-03,50422314444.39137
cardano,2021-12-04,45467942852.08773
cardano,2021-12-05,44037273599.94882
cardano,2021-12-06,45537066741.6724
cardano,2021-12-07,44403584485.64563
cardano,2021-12-08,44576966707.249855
cardano,2021-12-09,41788233144.77946
cardano,2021-12-10,39284567642.00398
cardano,2021-12-11,43030071473.7523
cardano,2021-12-12,43126518341.2412
cardano,2021-12-13,39254998728.15175
cardano,2021-12-14,40517314024.62855
cardano,2021-12-15,41883530741.13758
cardano,2021-12-16,39835060416.94712
cardano,2021-12-17,39221188621.62227
cardano,2021-12-18,39931897234.77747
cardano,2021-12-19,40052534349.92224
cardano,2021-12-20,40024843957.4177
cardano,2021-12-21,41228725738.007034
cardano,2021-12-22,42878362097.23123
cardano,2021-12-23,47277552497.40627
cardano,2021-12-24,44858561786.50875
cardano,2021-12-25,46766255151.99811
cardano,2021-12-26,46723424210.61447
cardano,2021-12-27,49030667337.00915
cardano,2021-12-28,45510121613.0108
cardano,2021-12-29,42669320699.25304
cardano,2021-12-30,43402759872.83702
cardano,2021-12-31,42196254346.32806
cardano,2022-01-01,44200479605.333916
cardano,2022-01-02,44292070955.55458
cardano,2022-01-03,42579298186.5298
cardano,2022-01-04,42361773516.50891
cardano,2022-01-05,39972161973.409676
cardano,2022-01-06,41181327448.57284
cardano,2022-01-07,38940980400.86951
cardano,2022-01-08,38305510646.897575
cardano,2022-01-09,37584527637.96972
cardano,2022-01-10,36302150872.95676
cardano,2022-01-11,38098252395.75478
cardano,2022-01-12,41891466165.21188
cardano,2022-01-13,39819346582.17602
cardano,2022-01-14,41149779253.900505
cardano,2022-01-15,41629341033.15005
cardano,2022-01-16,45306926785.96513
cardano,2022-01-17,50522872800.3961
cardano,2022-01-18,47247124368.95572
cardano,2022-01-19,43125375198.71007
cardano,2022-01-20,40662405607.01851
cardano,2022-01-21,36368173704.2542
cardano,2022-01-22,34256465787.333424
cardano,2022-01-23,35957697983.57456
cardano,2022-01-24,34308092836.127853
cardano,2022-01-25,33519647999.373234
cardano,2022-01-26,34783150528.86953
cardano,2022-01-27,33601561740.91527
cardano,2022-01-28,33733183103.563057
cardano,2022-01-29,34002313217.462536
cardano,2022-01-30,33352205324.627453
cardano,2022-01-31,33717971205.782238
cardano,2022-02-01,34804039586.978775
cardano,2022-02-02,33051606754.56344
cardano,2022-02-03,33875277868.730717
cardano,2022-02-04,36204546433.97586
cardano,2022-02-05,36378045084.87456
cardano,2022-02-06,36862183979.28601
cardano,2022-02-07,38523988522.32886
cardano,2022-02-08,37856316807.101555
cardano,2022-02-09,38383301474.95149
cardano,2022-02-10,36992223259.8953
cardano,2022-02-11,34703538693.84502
cardano,2022-02-12,33875479735.022057
cardano,2022-02-13,33537767336.502293
cardano,2022-02-14,33725640380.821823
cardano,2022-02-15,35679172598.208206
cardano,2022-02-16,34925054508.5803
cardano,2022-02-17,32776487178.54903
cardano,2022-02-18,32059403498.594284
cardano,2022-02-19,32017660308.182068
cardano,2022-02-20,30150673034.05805
cardano,2022-02-21,27688893323.616894
cardano,2022-02-22,28644348109.42572
cardano,2022-02-23,27987012931.084873
cardano,2022-02-24,27380809087.285168
cardano,2022-02-25,28804358271.907227
cardano,2022-02-26,28448195569.613117
cardano,2022-02-27,27574399427.75873
cardano,2022-02-28,30630996790.18079
cardano,2022-03-01,30892367858.65227
cardano,2022-03-02,30158715639.05949
cardano,2022-03-03,29070217141.824017
cardano,2022-03-04,27092657207.3501
cardano,2022-03-05,27767699997.64302
cardano,2022-03-06,26438548435.806396
cardano,2022-03-07,25566969905.6544
cardano,2022-03-08,25692133991.60226
cardano,2022-03-09,27249486596.33701
cardano,2022-03-10,25889503942.016598
cardano,2022-03-11,25428798152.19103
cardano,2022-03-12,25434710291.746582
cardano,2022-03-13,25355708728.210907
cardano,2022-03-14,25728914895.372
cardano,2022-03-15,25719829388.98241
cardano,2022-03-16,26541616926.683826
cardano,2022-03-17,26836330495.633793
cardano,2022-03-18,27401653000.238808
cardano,2022-03-19,28829284960.6332
cardano,2022-03-20,28148726945.452305
cardano,2022-03-21,29195679346.345245
cardano,2022-03-22,31106610233.077805
cardano,2022-03-23,35144269548.35936
cardano,2022-03-24,36174727483.39774
cardano,2022-03-25,35230742774.42558
cardano,2022-03-26,36962552852.50904
cardano,2022-03-27,37732296888.58796
cardano,2022-03-28,37863693777.97249
cardano,2022-03-29,38100498122.30323
cardano,2022-03-30,38244803202.93802
cardano,2022-03-31,36564438553.58206
cardano,2022-04-01,37319104972.83728
cardano,2022-04-02,37298700193.35377
cardano,2022-04-03,37950775793.778305
cardano,2022-04-04,38870321080.1152
cardano,2022-04-05,37632239199.71879
cardano,2022-04-06,34026993428.76506
cardano,2022-04-07,35050598645.116776
cardano,2022-04-08,32831866550.980778
cardano,2022-04-09,33449118882.30975
cardano,2022-04-10,33247148814.551537
cardano,2022-04-11,29698618696.224495
cardano,2022-04-12,30694294775.110844
cardano,2022-04-13,31303049352.34989
cardano,2022-04-14,29929053080.4926
cardano,2022-04-15,30654197034.917725
cardano,2022-04-16,30647912429.836426
cardano,2022-04-17,29413227467.25513
cardano,2022-04-18,30056554133.196068
cardano,2022-04-19,30551736663.589764
cardano,2022-04-20,30042032727.31392
cardano,2022-04-21,29145834793.02836
cardano,2022-04-22,29120277968.189747
cardano,2022-04-23,28579847077.376633
cardano,2022-04-24,28439931064.51925
cardano,2022-04-25,28810400546.189293
cardano,2022-04-26,26572384250.95359
cardano,2022-04-27,26970724275.016724
cardano,2022-04-28,27003290038.699406
cardano,2022-04-29,25935835072.437836
cardano,2022-04-30,24181808100.757812
cardano,2022-05-01,25340561982.793995
cardano,2022-05-02,25069143084.12341
cardano,2022-05-03,24780988986.160595
cardano,2022-05-04,28751156734.12401
cardano,2022-05-05,25432773607.18915
cardano,2022-05-06,26584156717.79846
cardano,2022-05-07,25894707553.5098
cardano,2022-05-08,25075364017.607323
cardano,2022-05-09,20913667251.20072
cardano,2022-05-10,21201814151.975883
cardano,2022-05-11,16938551696.595608
cardano,2022-05-12,16116047160.540085
cardano,2022-05-13,17889561170.318428
cardano,2022-05-14,18236404472.773064
cardano,2022-05-15,20211047769.939224
cardano,2022-05-16,18840988244.349674
cardano,2022-05-17,19627472575.983555
cardano,2022-05-18,17162201162.922491
cardano,2022-05-19,18099222175.634266
cardano,2022-05-20,17533911904.7754
cardano,2022-05-21,17907559108.18683
cardano,2022-05-22,18382284485.75812
cardano,2022-05-23,17359814467.102055
cardano,2022-05-24,17625461349.811405
cardano,2022-05-25,17398748801.043335
cardano,2022-05-26,16364002617.039528
cardano,2022-05-27,15376990672.242195
cardano,2022-05-28,15820886950.500496
cardano,2022-05-29,16291452374.037235
cardano,2022-05-30,19316903359.66667
cardano,2022-05-31,21403006491.157463
cardano,2022-06-01,18744362732.21837
